datetime,zone,hour,day_of_week,carbon_lag_1,carbon_lag_2,carbon_lag_3,carbon_intensity,target_carbon
2026-08-20 18:00:00+00:00,DE,18,3,386.0,318.0,251.0,406,416.0
2026-08-20 19:00:00+00:00,DE,19,3,406.0,386.0,318.0,416,423.0
2026-08-20 20:00:00+00:00,DE,20,3,416.0,406.0,386.0,423,429.0
2026-08-20 21:00:00+00:00,DE,21,3,423.0,416.0,406.0,429,439.0
2026-08-20 22:00:00+00:00,DE,22,3,429.0,423.0,416.0,439,460.0
2026-08-20 23:00:00+00:00,DE,23,3,439.0,429.0,423.0,460,475.0
2026-08-21 00:00:00+00:00,DE,0,4,460.0,439.0,429.0,475,469.0
2026-08-21 01:00:00+00:00,DE,1,4,475.0,460.0,439.0,469,467.0
2026-08-21 02:00:00+00:00,DE,2,4,469.0,475.0,460.0,467,444.0
2026-08-21 03:00:00+00:00,DE,3,4,467.0,469.0,475.0,444,413.0
2026-08-21 04:00:00+00:00,DE,4,4,444.0,467.0,469.0,413,380.0
2026-08-21 05:00:00+00:00,DE,5,4,413.0,444.0,467.0,380,344.0
2026-08-21 06:00:00+00:00,DE,6,4,380.0,413.0,444.0,344,317.0
2026-08-21 07:00:00+00:00,DE,7,4,344.0,380.0,413.0,317,287.0
2026-08-21 08:00:00+00:00,DE,8,4,317.0,344.0,380.0,287,264.0
2026-08-21 09:00:00+00:00,DE,9,4,287.0,317.0,344.0,264,255.0
2026-08-21 10:00:00+00:00,DE,10,4,264.0,287.0,317.0,255,270.0
2026-08-21 11:00:00+00:00,DE,11,4,255.0,264.0,287.0,270,293.0
2026-08-21 12:00:00+00:00,DE,12,4,270.0,255.0,264.0,293,306.0
2026-08-21 13:00:00+00:00,DE,13,4,293.0,270.0,255.0,306,329.0
2026-08-21 14:00:00+00:00,DE,14,4,306.0,293.0,270.0,329,359.0
2026-08-21 15:00:00+00:00,DE,15,4,329.0,306.0,293.0,359,392.0
2026-08-21 16:00:00+00:00,DE,16,4,359.0,329.0,306.0,392,423.0
2026-08-21 17:00:00+00:00,DE,17,4,392.0,359.0,329.0,423,447.0
2026-08-21 18:00:00+00:00,DE,18,4,423.0,392.0,359.0,447,459.0
2026-08-21 19:00:00+00:00,DE,19,4,447.0,423.0,392.0,459,452.0
2026-08-21 20:00:00+00:00,DE,20,4,459.0,447.0,423.0,452,451.0
2026-08-21 21:00:00+00:00,DE,21,4,452.0,459.0,447.0,451,448.0
2026-08-21 22:00:00+00:00,DE,22,4,451.0,452.0,459.0,448,438.0
2026-08-21 23:00:00+00:00,DE,23,4,448.0,451.0,452.0,438,434.0
2026-08-22 00:00:00+00:00,DE,0,5,438.0,448.0,451.0,434,432.0
2026-08-22 01:00:00+00:00,DE,1,5,434.0,438.0,448.0,432,423.0
2026-08-22 02:00:00+00:00,DE,2,5,432.0,434.0,438.0,423,401.0
2026-08-22 03:00:00+00:00,DE,3,5,423.0,432.0,434.0,401,362.0
2026-08-22 04:00:00+00:00,DE,4,5,401.0,423.0,432.0,362,329.0
2026-08-22 05:00:00+00:00,DE,5,5,362.0,401.0,423.0,329,276.0
2026-08-22 06:00:00+00:00,DE,6,5,329.0,362.0,401.0,276,168.0
2026-08-22 07:00:00+00:00,DE,7,5,276.0,329.0,362.0,168,118.0
2026-08-22 08:00:00+00:00,DE,8,5,168.0,276.0,329.0,118,111.0
2026-08-22 09:00:00+00:00,DE,9,5,118.0,168.0,276.0,111,109.0
2026-08-22 10:00:00+00:00,DE,10,5,111.0,118.0,168.0,109,110.0
2026-08-22 11:00:00+00:00,DE,11,5,109.0,111.0,118.0,110,110.0
2026-08-22 12:00:00+00:00,DE,12,5,110.0,109.0,111.0,110,113.0
2026-08-22 13:00:00+00:00,DE,13,5,110.0,110.0,109.0,113,119.0
2026-08-22 14:00:00+00:00,DE,14,5,113.0,110.0,110.0,119,131.0
2026-08-22 15:00:00+00:00,DE,15,5,119.0,113.0,110.0,131,173.0
2026-08-22 16:00:00+00:00,DE,16,5,131.0,119.0,113.0,173,258.0
2026-08-22 17:00:00+00:00,DE,17,5,173.0,131.0,119.0,258,278.0
2026-08-22 18:00:00+00:00,DE,18,5,258.0,173.0,131.0,278,291.0
2026-08-22 19:00:00+00:00,DE,19,5,278.0,258.0,173.0,291,291.0
2026-08-22 20:00:00+00:00,DE,20,5,291.0,278.0,258.0,291,291.0
2026-08-22 21:00:00+00:00,DE,21,5,291.0,291.0,278.0,291,312.0
2026-08-22 22:00:00+00:00,DE,22,5,291.0,291.0,291.0,312,317.0
2026-08-22 23:00:00+00:00,DE,23,5,312.0,291.0,291.0,317,315.0
2026-08-23 00:00:00+00:00,DE,0,6,317.0,312.0,291.0,315,294.0
2026-08-23 01:00:00+00:00,DE,1,6,315.0,317.0,312.0,294,293.0
2026-08-23 02:00:00+00:00,DE,2,6,294.0,315.0,317.0,293,281.0
2026-08-23 03:00:00+00:00,DE,3,6,293.0,294.0,315.0,281,267.0
2026-08-23 04:00:00+00:00,DE,4,6,281.0,293.0,294.0,267,242.0
2026-08-23 05:00:00+00:00,DE,5,6,267.0,281.0,293.0,242,174.0
2026-08-23 06:00:00+00:00,DE,6,6,242.0,267.0,281.0,174,125.0
2026-08-23 07:00:00+00:00,DE,7,6,174.0,242.0,267.0,125,121.0
2026-08-23 08:00:00+00:00,DE,8,6,125.0,174.0,242.0,121,116.0
2026-08-23 09:00:00+00:00,DE,9,6,121.0,125.0,174.0,116,119.0
2026-08-23 10:00:00+00:00,DE,10,6,116.0,121.0,125.0,119,124.0
2026-08-23 11:00:00+00:00,DE,11,6,119.0,116.0,121.0,124,128.0
2026-08-23 12:00:00+00:00,DE,12,6,124.0,119.0,116.0,128,130.0
2026-08-23 13:00:00+00:00,DE,13,6,128.0,124.0,119.0,130,138.0
2026-08-23 14:00:00+00:00,DE,14,6,130.0,128.0,124.0,138,147.0
2026-08-23 15:00:00+00:00,DE,15,6,138.0,130.0,128.0,147,245.0
2026-08-23 16:00:00+00:00,DE,16,6,147.0,138.0,130.0,245,319.0
2026-08-23 17:00:00+00:00,DE,17,6,245.0,147.0,138.0,319,355.0
2026-08-23 18:00:00+00:00,DE,18,6,319.0,245.0,147.0,355,377.0
2026-08-23 19:00:00+00:00,DE,19,6,355.0,319.0,245.0,377,391.0
2026-08-23 20:00:00+00:00,DE,20,6,377.0,355.0,319.0,391,409.0
2026-08-23 21:00:00+00:00,DE,21,6,391.0,377.0,355.0,409,431.0
2026-08-23 22:00:00+00:00,DE,22,6,409.0,391.0,377.0,431,449.0
2026-08-23 23:00:00+00:00,DE,23,6,431.0,409.0,391.0,449,465.0
2026-08-24 00:00:00+00:00,DE,0,0,449.0,431.0,409.0,465,480.0
2026-08-24 01:00:00+00:00,DE,1,0,465.0,449.0,431.0,480,477.0
2026-08-24 02:00:00+00:00,DE,2,0,480.0,465.0,449.0,477,465.0
2026-08-24 03:00:00+00:00,DE,3,0,477.0,480.0,465.0,465,438.0
2026-08-24 04:00:00+00:00,DE,4,0,465.0,477.0,480.0,438,412.0
2026-08-24 05:00:00+00:00,DE,5,0,438.0,465.0,477.0,412,367.0
2026-08-24 06:00:00+00:00,DE,6,0,412.0,438.0,465.0,367,309.0
2026-08-24 07:00:00+00:00,DE,7,0,367.0,412.0,438.0,309,241.0
2026-08-24 08:00:00+00:00,DE,8,0,309.0,367.0,412.0,241,200.0
2026-08-24 09:00:00+00:00,DE,9,0,241.0,309.0,367.0,200,183.0
2026-08-24 10:00:00+00:00,DE,10,0,200.0,241.0,309.0,183,172.0
2026-08-24 11:00:00+00:00,DE,11,0,183.0,200.0,241.0,172,177.0
2026-08-24 12:00:00+00:00,DE,12,0,172.0,183.0,200.0,177,207.0
2026-08-24 13:00:00+00:00,DE,13,0,177.0,172.0,183.0,207,275.0
2026-08-24 14:00:00+00:00,DE,14,0,207.0,177.0,172.0,275,352.0
2026-08-24 15:00:00+00:00,DE,15,0,275.0,207.0,177.0,352,404.0
2026-08-24 16:00:00+00:00,DE,16,0,352.0,275.0,207.0,404,437.0
2026-08-24 17:00:00+00:00,DE,17,0,404.0,352.0,275.0,437,455.0
2026-08-24 18:00:00+00:00,DE,18,0,437.0,404.0,352.0,455,455.0
2026-08-24 19:00:00+00:00,DE,19,0,455.0,437.0,404.0,455,458.0
2026-08-24 20:00:00+00:00,DE,20,0,455.0,455.0,437.0,458,459.0
2026-08-24 21:00:00+00:00,DE,21,0,458.0,455.0,455.0,459,459.0
2026-08-24 21:00:00+00:00,DE,21,0,459.0,458.0,455.0,459,448.0
2026-08-24 22:00:00+00:00,DE,22,0,459.0,459.0,458.0,448,447.0
2026-08-24 23:00:00+00:00,DE,23,0,448.0,459.0,459.0,447,445.0
2026-08-25 00:00:00+00:00,DE,0,1,447.0,448.0,459.0,445,440.0
2026-08-25 01:00:00+00:00,DE,1,1,445.0,447.0,448.0,440,439.0
2026-08-25 02:00:00+00:00,DE,2,1,440.0,445.0,447.0,439,435.0
2026-08-25 03:00:00+00:00,DE,3,1,439.0,440.0,445.0,435,410.0
2026-08-25 04:00:00+00:00,DE,4,1,435.0,439.0,440.0,410,395.0
2026-08-25 05:00:00+00:00,DE,5,1,410.0,435.0,439.0,395,377.0
2026-08-25 06:00:00+00:00,DE,6,1,395.0,410.0,435.0,377,342.0
2026-08-25 07:00:00+00:00,DE,7,1,377.0,395.0,410.0,342,272.0
2026-08-25 08:00:00+00:00,DE,8,1,342.0,377.0,395.0,272,232.0
2026-08-25 09:00:00+00:00,DE,9,1,272.0,342.0,377.0,232,222.0
2026-08-25 10:00:00+00:00,DE,10,1,232.0,272.0,342.0,222,219.0
2026-08-25 11:00:00+00:00,DE,11,1,222.0,232.0,272.0,219,226.0
2026-08-25 12:00:00+00:00,DE,12,1,219.0,222.0,232.0,226,241.0
2026-08-25 13:00:00+00:00,DE,13,1,226.0,219.0,222.0,241,284.0
2026-08-25 14:00:00+00:00,DE,14,1,241.0,226.0,219.0,284,333.0
2026-08-25 15:00:00+00:00,DE,15,1,284.0,241.0,226.0,333,377.0
2026-08-25 16:00:00+00:00,DE,16,1,333.0,284.0,241.0,377,408.0
2026-08-25 17:00:00+00:00,DE,17,1,377.0,333.0,284.0,408,414.0
2026-08-25 18:00:00+00:00,DE,18,1,408.0,377.0,333.0,414,416.0
2026-08-25 19:00:00+00:00,DE,19,1,414.0,408.0,377.0,416,424.0
2026-08-25 20:00:00+00:00,DE,20,1,416.0,414.0,408.0,424,435.0
2026-08-25 21:00:00+00:00,DE,21,1,424.0,416.0,414.0,435,440.0
2026-08-25 22:00:00+00:00,DE,22,1,435.0,424.0,416.0,440,446.0
2026-08-25 23:00:00+00:00,DE,23,1,440.0,435.0,424.0,446,455.0
2026-08-26 00:00:00+00:00,DE,0,2,446.0,440.0,435.0,455,449.0
2026-08-26 01:00:00+00:00,DE,1,2,455.0,446.0,440.0,449,454.0
2026-08-26 02:00:00+00:00,DE,2,2,449.0,455.0,446.0,454,453.0
2026-08-26 03:00:00+00:00,DE,3,2,454.0,449.0,455.0,453,426.0
2026-08-26 04:00:00+00:00,DE,4,2,453.0,454.0,449.0,426,407.0
2026-08-26 05:00:00+00:00,DE,5,2,426.0,453.0,454.0,407,397.0
2026-08-26 06:00:00+00:00,DE,6,2,407.0,426.0,453.0,397,365.0
2026-08-26 07:00:00+00:00,DE,7,2,397.0,407.0,426.0,365,306.0
2026-08-26 08:00:00+00:00,DE,8,2,365.0,397.0,407.0,306,236.0
2026-08-26 09:00:00+00:00,DE,9,2,306.0,365.0,397.0,236,183.0
2026-08-26 10:00:00+00:00,DE,10,2,236.0,306.0,365.0,183,170.0
2026-08-26 11:00:00+00:00,DE,11,2,183.0,236.0,306.0,170,171.0
2026-08-26 12:00:00+00:00,DE,12,2,170.0,183.0,236.0,171,187.0
2026-08-26 13:00:00+00:00,DE,13,2,171.0,170.0,183.0,187,228.0
2026-08-26 14:00:00+00:00,DE,14,2,187.0,171.0,170.0,228,286.0
2026-08-26 15:00:00+00:00,DE,15,2,228.0,187.0,171.0,286,342.0
2026-08-26 16:00:00+00:00,DE,16,2,286.0,228.0,187.0,342,379.0
2026-08-26 17:00:00+00:00,DE,17,2,342.0,286.0,228.0,379,386.0
2026-08-26 18:00:00+00:00,DE,18,2,379.0,342.0,286.0,386,373.0
2026-08-26 19:00:00+00:00,DE,19,2,386.0,379.0,342.0,373,372.0
2026-08-26 20:00:00+00:00,DE,20,2,373.0,386.0,379.0,372,365.0
2026-08-26 21:00:00+00:00,DE,21,2,372.0,373.0,386.0,365,367.0
2026-08-26 22:00:00+00:00,DE,22,2,365.0,372.0,373.0,367,363.0
2026-08-26 23:00:00+00:00,DE,23,2,367.0,365.0,372.0,363,357.0
2026-08-27 00:00:00+00:00,DE,0,3,363.0,367.0,365.0,357,357.0
2026-08-27 01:00:00+00:00,DE,1,3,357.0,363.0,367.0,357,357.0
2026-08-27 02:00:00+00:00,DE,2,3,357.0,357.0,363.0,357,360.0
2026-08-27 03:00:00+00:00,DE,3,3,357.0,357.0,357.0,360,347.0
2026-08-27 04:00:00+00:00,DE,4,3,360.0,357.0,357.0,347,327.0
2026-08-27 05:00:00+00:00,DE,5,3,347.0,360.0,357.0,327,290.0
2026-08-27 06:00:00+00:00,DE,6,3,327.0,347.0,360.0,290,249.0
2026-08-27 07:00:00+00:00,DE,7,3,290.0,327.0,347.0,249,207.0
2026-08-27 08:00:00+00:00,DE,8,3,249.0,290.0,327.0,207,172.0
2026-08-27 09:00:00+00:00,DE,9,3,207.0,249.0,290.0,172,164.0
2026-08-27 10:00:00+00:00,DE,10,3,172.0,207.0,249.0,164,166.0
2026-08-27 11:00:00+00:00,DE,11,3,164.0,172.0,207.0,166,168.0
2026-08-27 12:00:00+00:00,DE,12,3,166.0,164.0,172.0,168,176.0
2026-08-27 13:00:00+00:00,DE,13,3,168.0,166.0,164.0,176,217.0
2026-08-27 14:00:00+00:00,DE,14,3,176.0,168.0,166.0,217,261.0
2026-08-27 15:00:00+00:00,DE,15,3,217.0,176.0,168.0,261,296.0
2026-08-27 16:00:00+00:00,DE,16,3,261.0,217.0,176.0,296,332.0
2026-08-27 17:00:00+00:00,DE,17,3,296.0,261.0,217.0,332,326.0
2026-08-27 18:00:00+00:00,DE,18,3,332.0,296.0,261.0,326,320.0
2026-08-27 19:00:00+00:00,DE,19,3,326.0,332.0,296.0,320,316.0
2026-08-27 20:00:00+00:00,DE,20,3,320.0,326.0,332.0,316,318.0
2026-08-27 21:00:00+00:00,DE,21,3,316.0,320.0,326.0,318,325.0
2026-08-27 22:00:00+00:00,DE,22,3,318.0,316.0,320.0,325,337.0
2026-08-27 23:00:00+00:00,DE,23,3,325.0,318.0,316.0,337,349.0
2026-08-28 00:00:00+00:00,DE,0,4,337.0,325.0,318.0,349,361.0
2026-08-28 01:00:00+00:00,DE,1,4,349.0,337.0,325.0,361,366.0
2026-08-28 02:00:00+00:00,DE,2,4,361.0,349.0,337.0,366,364.0
2026-08-28 03:00:00+00:00,DE,3,4,366.0,361.0,349.0,364,363.0
2026-08-28 04:00:00+00:00,DE,4,4,364.0,366.0,361.0,363,357.0
2026-08-28 05:00:00+00:00,DE,5,4,363.0,364.0,366.0,357,337.0
2026-08-28 06:00:00+00:00,DE,6,4,357.0,363.0,364.0,337,313.0
2026-08-28 07:00:00+00:00,DE,7,4,337.0,357.0,363.0,313,292.0
2026-08-28 08:00:00+00:00,DE,8,4,313.0,337.0,357.0,292,290.0
2026-08-28 09:00:00+00:00,DE,9,4,292.0,313.0,337.0,290,288.0
2026-08-28 10:00:00+00:00,DE,10,4,290.0,292.0,313.0,288,263.0
2026-08-28 11:00:00+00:00,DE,11,4,288.0,290.0,292.0,263,260.0
2026-08-28 12:00:00+00:00,DE,12,4,263.0,288.0,290.0,260,263.0
2026-08-28 13:00:00+00:00,DE,13,4,260.0,263.0,288.0,263,289.0
2026-08-28 14:00:00+00:00,DE,14,4,263.0,260.0,263.0,289,302.0
2026-08-28 15:00:00+00:00,DE,15,4,289.0,263.0,260.0,302,324.0
2026-08-28 16:00:00+00:00,DE,16,4,302.0,289.0,263.0,324,344.0
2026-08-28 17:00:00+00:00,DE,17,4,324.0,302.0,289.0,344,356.0
2026-08-28 18:00:00+00:00,DE,18,4,344.0,324.0,302.0,356,358.0
2026-08-28 19:00:00+00:00,DE,19,4,356.0,344.0,324.0,358,336.0
2026-08-28 20:00:00+00:00,DE,20,4,358.0,356.0,344.0,336,319.0
2026-08-28 21:00:00+00:00,DE,21,4,336.0,358.0,356.0,319,301.0
2026-08-28 22:00:00+00:00,DE,22,4,319.0,336.0,358.0,301,276.0
2026-08-28 23:00:00+00:00,DE,23,4,301.0,319.0,336.0,276,253.0
2026-08-29 00:00:00+00:00,DE,0,5,276.0,301.0,319.0,253,229.0
2026-08-29 01:00:00+00:00,DE,1,5,253.0,276.0,301.0,229,223.0
2026-08-29 02:00:00+00:00,DE,2,5,229.0,253.0,276.0,223,222.0
2026-08-29 03:00:00+00:00,DE,3,5,223.0,229.0,253.0,222,215.0
2026-08-29 04:00:00+00:00,DE,4,5,222.0,223.0,229.0,215,196.0
2026-08-29 05:00:00+00:00,DE,5,5,215.0,222.0,223.0,196,142.0
2026-08-29 06:00:00+00:00,DE,6,5,196.0,215.0,222.0,142,112.0
2026-08-29 07:00:00+00:00,DE,7,5,142.0,196.0,215.0,112,109.0
2026-08-29 08:00:00+00:00,DE,8,5,112.0,142.0,196.0,109,108.0
2026-08-29 09:00:00+00:00,DE,9,5,109.0,112.0,142.0,108,106.0
2026-08-29 10:00:00+00:00,DE,10,5,108.0,109.0,112.0,106,105.0
2026-08-29 11:00:00+00:00,DE,11,5,106.0,108.0,109.0,105,107.0
2026-08-29 12:00:00+00:00,DE,12,5,105.0,106.0,108.0,107,109.0
2026-08-29 13:00:00+00:00,DE,13,5,107.0,105.0,106.0,109,119.0
2026-08-29 14:00:00+00:00,DE,14,5,109.0,107.0,105.0,119,153.0
2026-08-29 15:00:00+00:00,DE,15,5,119.0,109.0,107.0,153,236.0
2026-08-29 16:00:00+00:00,DE,16,5,153.0,119.0,109.0,236,283.0
2026-08-29 17:00:00+00:00,DE,17,5,236.0,153.0,119.0,283,306.0
2026-08-29 18:00:00+00:00,DE,18,5,283.0,236.0,153.0,306,299.0
2026-08-29 19:00:00+00:00,DE,19,5,306.0,283.0,236.0,299,288.0
2026-08-29 20:00:00+00:00,DE,20,5,299.0,306.0,283.0,288,259.0
2026-08-29 21:00:00+00:00,DE,21,5,288.0,299.0,306.0,259,234.0
2026-08-29 22:00:00+00:00,DE,22,5,259.0,288.0,299.0,234,215.0
2026-08-29 23:00:00+00:00,DE,23,5,234.0,259.0,288.0,215,200.0
2026-08-30 00:00:00+00:00,DE,0,6,215.0,234.0,259.0,200,180.0
2026-08-30 01:00:00+00:00,DE,1,6,200.0,215.0,234.0,180,164.0
2026-08-30 02:00:00+00:00,DE,2,6,180.0,200.0,215.0,164,150.0
2026-08-30 03:00:00+00:00,DE,3,6,164.0,180.0,200.0,150,142.0
2026-08-30 04:00:00+00:00,DE,4,6,150.0,164.0,180.0,142,138.0
2026-08-30 05:00:00+00:00,DE,5,6,142.0,150.0,164.0,138,129.0
2026-08-30 06:00:00+00:00,DE,6,6,138.0,142.0,150.0,129,113.0
2026-08-30 07:00:00+00:00,DE,7,6,129.0,138.0,142.0,113,104.0
2026-08-30 08:00:00+00:00,DE,8,6,113.0,129.0,138.0,104,102.0
2026-08-30 09:00:00+00:00,DE,9,6,104.0,113.0,129.0,102,103.0
2026-08-30 10:00:00+00:00,DE,10,6,102.0,104.0,113.0,103,106.0
2026-08-30 11:00:00+00:00,DE,11,6,103.0,102.0,104.0,106,110.0
2026-08-30 12:00:00+00:00,DE,12,6,106.0,103.0,102.0,110,112.0
2026-08-30 13:00:00+00:00,DE,13,6,110.0,106.0,103.0,112,128.0
2026-08-30 14:00:00+00:00,DE,14,6,112.0,110.0,106.0,128,191.0
2026-08-30 15:00:00+00:00,DE,15,6,128.0,112.0,110.0,191,284.0
2026-08-30 16:00:00+00:00,DE,16,6,191.0,128.0,112.0,284,356.0
2026-08-30 17:00:00+00:00,DE,17,6,284.0,191.0,128.0,356,401.0
2026-08-30 18:00:00+00:00,DE,18,6,356.0,284.0,191.0,401,412.0
2026-08-30 19:00:00+00:00,DE,19,6,401.0,356.0,284.0,412,421.0
2026-08-30 20:00:00+00:00,DE,20,6,412.0,401.0,356.0,421,435.0
2026-08-30 21:00:00+00:00,DE,21,6,421.0,412.0,401.0,435,438.0
2026-08-30 22:00:00+00:00,DE,22,6,435.0,421.0,412.0,438,435.0
2026-08-30 23:00:00+00:00,DE,23,6,438.0,435.0,421.0,435,423.0
2026-08-31 00:00:00+00:00,DE,0,0,435.0,438.0,435.0,423,397.0
2026-08-31 01:00:00+00:00,DE,1,0,423.0,435.0,438.0,397,372.0
2026-08-31 02:00:00+00:00,DE,2,0,397.0,423.0,435.0,372,344.0
2026-08-31 03:00:00+00:00,DE,3,0,372.0,397.0,423.0,344,316.0
2026-08-31 04:00:00+00:00,DE,4,0,344.0,372.0,397.0,316,289.0
2026-08-31 05:00:00+00:00,DE,5,0,316.0,344.0,372.0,289,235.0
2026-08-31 06:00:00+00:00,DE,6,0,289.0,316.0,344.0,235,184.0
2026-08-31 07:00:00+00:00,DE,7,0,235.0,289.0,316.0,184,144.0
2026-08-31 08:00:00+00:00,DE,8,0,184.0,235.0,289.0,144,113.0
2026-08-31 09:00:00+00:00,DE,9,0,144.0,184.0,235.0,113,110.0
2026-08-31 10:00:00+00:00,DE,10,0,113.0,144.0,184.0,110,109.0
2026-08-31 11:00:00+00:00,DE,11,0,110.0,113.0,144.0,109,109.0
2026-08-31 12:00:00+00:00,DE,12,0,109.0,110.0,113.0,109,113.0
2026-08-31 13:00:00+00:00,DE,13,0,109.0,109.0,110.0,113,125.0
2026-08-31 14:00:00+00:00,DE,14,0,113.0,109.0,109.0,125,176.0
2026-08-31 15:00:00+00:00,DE,15,0,125.0,113.0,109.0,176,251.0
2026-08-31 16:00:00+00:00,DE,16,0,176.0,125.0,113.0,251,293.0
2026-08-31 17:00:00+00:00,DE,17,0,251.0,176.0,125.0,293,315.0
2026-08-31 18:00:00+00:00,DE,18,0,293.0,251.0,176.0,315,320.0
2026-08-31 19:00:00+00:00,DE,19,0,315.0,293.0,251.0,320,330.0
2026-08-31 20:00:00+00:00,DE,20,0,320.0,315.0,293.0,330,338.0
2026-08-31 21:00:00+00:00,DE,21,0,330.0,320.0,315.0,338,332.0
2026-08-31 22:00:00+00:00,DE,22,0,338.0,330.0,320.0,332,346.0
2026-08-31 23:00:00+00:00,DE,23,0,332.0,338.0,330.0,346,356.0
2026-09-01 00:00:00+00:00,DE,0,1,346.0,332.0,338.0,356,367.0
2026-09-01 01:00:00+00:00,DE,1,1,356.0,346.0,332.0,367,370.0
2026-09-01 02:00:00+00:00,DE,2,1,367.0,356.0,346.0,370,374.0
2026-09-01 03:00:00+00:00,DE,3,1,370.0,367.0,356.0,374,362.0
2026-09-01 04:00:00+00:00,DE,4,1,374.0,370.0,367.0,362,341.0
2026-09-01 05:00:00+00:00,DE,5,1,362.0,374.0,370.0,341,311.0
2026-09-01 06:00:00+00:00,DE,6,1,341.0,362.0,374.0,311,264.0
2026-09-01 07:00:00+00:00,DE,7,1,311.0,341.0,362.0,264,208.0
2026-09-01 08:00:00+00:00,DE,8,1,264.0,311.0,341.0,208,150.0
2026-09-01 09:00:00+00:00,DE,9,1,208.0,264.0,311.0,150,132.0
2026-09-01 10:00:00+00:00,DE,10,1,150.0,208.0,264.0,132,129.0
2026-09-01 11:00:00+00:00,DE,11,1,132.0,150.0,208.0,129,131.0
2026-09-01 12:00:00+00:00,DE,12,1,129.0,132.0,150.0,131,141.0
2026-09-01 13:00:00+00:00,DE,13,1,131.0,129.0,132.0,141,186.0
2026-09-01 14:00:00+00:00,DE,14,1,141.0,131.0,129.0,186,249.0
2026-09-01 15:00:00+00:00,DE,15,1,186.0,141.0,131.0,249,329.0
2026-09-01 16:00:00+00:00,DE,16,1,249.0,186.0,141.0,329,382.0
2026-09-01 17:00:00+00:00,DE,17,1,329.0,249.0,186.0,382,369.0
2026-09-01 18:00:00+00:00,DE,18,1,382.0,329.0,249.0,369,357.0
2026-09-01 19:00:00+00:00,DE,19,1,369.0,382.0,329.0,357,372.0
2026-09-01 20:00:00+00:00,DE,20,1,357.0,369.0,382.0,372,396.0
2026-09-01 21:00:00+00:00,DE,21,1,372.0,357.0,369.0,396,387.0
2026-09-01 22:00:00+00:00,DE,22,1,396.0,372.0,357.0,387,407.0
2026-09-01 23:00:00+00:00,DE,23,1,387.0,396.0,372.0,407,417.0
2026-09-02 00:00:00+00:00,DE,0,2,407.0,387.0,396.0,417,416.0
2026-09-02 01:00:00+00:00,DE,1,2,417.0,407.0,387.0,416,411.0
2026-09-02 02:00:00+00:00,DE,2,2,416.0,417.0,407.0,411,410.0
2026-09-02 03:00:00+00:00,DE,3,2,411.0,416.0,417.0,410,392.0
2026-09-02 04:00:00+00:00,DE,4,2,410.0,411.0,416.0,392,365.0
2026-09-02 05:00:00+00:00,DE,5,2,392.0,410.0,411.0,365,343.0
2026-09-02 06:00:00+00:00,DE,6,2,365.0,392.0,410.0,343,309.0
2026-09-02 07:00:00+00:00,DE,7,2,343.0,365.0,392.0,309,261.0
2026-09-02 08:00:00+00:00,DE,8,2,309.0,343.0,365.0,261,214.0
2026-09-02 09:00:00+00:00,DE,9,2,261.0,309.0,343.0,214,193.0
2026-09-02 10:00:00+00:00,DE,10,2,214.0,261.0,309.0,193,188.0
2026-09-02 11:00:00+00:00,DE,11,2,193.0,214.0,261.0,188,194.0
2026-09-02 12:00:00+00:00,DE,12,2,188.0,193.0,214.0,194,214.0
2026-09-02 13:00:00+00:00,DE,13,2,194.0,188.0,193.0,214,251.0
2026-09-02 14:00:00+00:00,DE,14,2,214.0,194.0,188.0,251,315.0
2026-09-02 15:00:00+00:00,DE,15,2,251.0,214.0,194.0,315,375.0
2026-09-02 16:00:00+00:00,DE,16,2,315.0,251.0,214.0,375,417.0
2026-09-02 17:00:00+00:00,DE,17,2,375.0,315.0,251.0,417,430.0
2026-09-02 18:00:00+00:00,DE,18,2,417.0,375.0,315.0,430,439.0
2026-09-02 19:00:00+00:00,DE,19,2,430.0,417.0,375.0,439,457.0
2026-09-02 20:00:00+00:00,DE,20,2,439.0,430.0,417.0,457,470.0
2026-09-02 21:00:00+00:00,DE,21,2,457.0,439.0,430.0,470,470.0
2026-09-02 21:00:00+00:00,DE,21,2,470.0,457.0,439.0,470,445.0
2026-09-02 22:00:00+00:00,DE,22,2,470.0,470.0,457.0,445,419.0
2026-09-02 23:00:00+00:00,DE,23,2,445.0,470.0,470.0,419,406.0
2026-09-03 00:00:00+00:00,DE,0,3,419.0,445.0,470.0,406,419.0
2026-09-03 01:00:00+00:00,DE,1,3,406.0,419.0,445.0,419,408.0
2026-09-03 02:00:00+00:00,DE,2,3,419.0,406.0,419.0,408,385.0
2026-09-03 03:00:00+00:00,DE,3,3,408.0,419.0,406.0,385,348.0
2026-09-03 04:00:00+00:00,DE,4,3,385.0,408.0,419.0,348,314.0
2026-09-03 05:00:00+00:00,DE,5,3,348.0,385.0,408.0,314,266.0
2026-09-03 06:00:00+00:00,DE,6,3,314.0,348.0,385.0,266,223.0
2026-09-03 07:00:00+00:00,DE,7,3,266.0,314.0,348.0,223,178.0
2026-09-03 08:00:00+00:00,DE,8,3,223.0,266.0,314.0,178,149.0
2026-09-03 09:00:00+00:00,DE,9,3,178.0,223.0,266.0,149,142.0
2026-09-03 10:00:00+00:00,DE,10,3,149.0,178.0,223.0,142,138.0
